                     0                     0                     9
                     0    0.1111111111111111                     9
                     0    0.2222222222222222                     9
                     0    0.3333333333333333                     9
                     0    0.4444444444444444                     9
                     0    0.5555555555555556                     9
                     0    0.6666666666666666                     9
                     0    0.7777777777777777                     9
                     0    0.8888888888888888                     9
                     0                     1                     9
    0.1052631578947368                     0                     9
    0.1052631578947368    0.1111111111111111                     9
    0.1052631578947368    0.2222222222222222                     9
    0.1052631578947368    0.3333333333333333                     9
    0.1052631578947368    0.4444444444444444                     9
    0.1052631578947368    0.5555555555555556                     9
    0.1052631578947368    0.6666666666666666                     9
    0.1052631578947368    0.7777777777777777                     9
    0.1052631578947368    0.8888888888888888                     9
    0.1052631578947368                     1                     9
    0.2105263157894737                     0                     9
    0.2105263157894737    0.1111111111111111                     9
    0.2105263157894737    0.2222222222222222                     9
    0.2105263157894737    0.3333333333333333                     9
    0.2105263157894737    0.4444444444444444                     9
    0.2105263157894737    0.5555555555555556                     9
    0.2105263157894737    0.6666666666666666                     9
    0.2105263157894737    0.7777777777777777                     9
    0.2105263157894737    0.8888888888888888                     9
    0.2105263157894737                     1                     9
    0.3157894736842105                     0                     9
    0.3157894736842105    0.1111111111111111                     9
    0.3157894736842105    0.2222222222222222                     9
    0.3157894736842105    0.3333333333333333                     9
    0.3157894736842105    0.4444444444444444                     9
    0.3157894736842105    0.5555555555555556                     9
    0.3157894736842105    0.6666666666666666                     9
    0.3157894736842105    0.7777777777777777                     9
    0.3157894736842105    0.8888888888888888                     9
    0.3157894736842105                     1                     9
    0.4210526315789473                     0                     9
    0.4210526315789473    0.1111111111111111                     9
    0.4210526315789473    0.2222222222222222                     9
    0.4210526315789473    0.3333333333333333                     9
    0.4210526315789473    0.4444444444444444                     9
    0.4210526315789473    0.5555555555555556                     9
    0.4210526315789473    0.6666666666666666                     9
    0.4210526315789473    0.7777777777777777                     9
    0.4210526315789473    0.8888888888888888                     9
    0.4210526315789473                     1                     9
    0.5263157894736842                     0                     9
    0.5263157894736842    0.1111111111111111                     9
    0.5263157894736842    0.2222222222222222                     9
    0.5263157894736842    0.3333333333333333                     9
    0.5263157894736842    0.4444444444444444                     9
    0.5263157894736842    0.5555555555555556                     9
    0.5263157894736842    0.6666666666666666                     9
    0.5263157894736842    0.7777777777777777                     9
    0.5263157894736842    0.8888888888888888                     9
    0.5263157894736842                     1                     9
     0.631578947368421                     0                     9
     0.631578947368421    0.1111111111111111                     9
     0.631578947368421    0.2222222222222222                     9
     0.631578947368421    0.3333333333333333                     9
     0.631578947368421    0.4444444444444444                     9
     0.631578947368421    0.5555555555555556                     9
     0.631578947368421    0.6666666666666666                     9
     0.631578947368421    0.7777777777777777                     9
     0.631578947368421    0.8888888888888888                     9
     0.631578947368421                     1                     9
    0.7368421052631579                     0                     9
    0.7368421052631579    0.1111111111111111                     9
    0.7368421052631579    0.2222222222222222                     9
    0.7368421052631579    0.3333333333333333                     9
    0.7368421052631579    0.4444444444444444                     9
    0.7368421052631579    0.5555555555555556                     9
    0.7368421052631579    0.6666666666666666                     9
    0.7368421052631579    0.7777777777777777                     9
    0.7368421052631579    0.8888888888888888                     9
    0.7368421052631579                     1                     9
    0.8421052631578947                     0                     9
    0.8421052631578947    0.1111111111111111                     9
    0.8421052631578947    0.2222222222222222                     9
    0.8421052631578947    0.3333333333333333                     9
    0.8421052631578947    0.4444444444444444                     9
    0.8421052631578947    0.5555555555555556                     9
    0.8421052631578947    0.6666666666666666                     9
    0.8421052631578947    0.7777777777777777                     9
    0.8421052631578947    0.8888888888888888                     9
    0.8421052631578947                     1                     9
    0.9473684210526315                     0                     9
    0.9473684210526315    0.1111111111111111                     9
    0.9473684210526315    0.2222222222222222                     9
    0.9473684210526315    0.3333333333333333                     9
    0.9473684210526315    0.4444444444444444                     9
    0.9473684210526315    0.5555555555555556                     9
    0.9473684210526315    0.6666666666666666                     9
    0.9473684210526315    0.7777777777777777                     9
    0.9473684210526315    0.8888888888888888                     9
    0.9473684210526315                     1                     9
     1.052631578947368                     0                     9
     1.052631578947368    0.1111111111111111                     9
     1.052631578947368    0.2222222222222222                     9
     1.052631578947368    0.3333333333333333                     9
     1.052631578947368    0.4444444444444444                     9
     1.052631578947368    0.5555555555555556                     9
     1.052631578947368    0.6666666666666666                     9
